NPC ID,NPC friendliness,NPC item value,NPC quest value,NPC gender,NPC class,NPC area level,User ID,User level,User class,Interaction length,Interaction text exchanges,Interaction quests acquired,Interaction transactions
312,51.02,4,5,M,Mage,10,82458,5,Thief,7.41,16,3,3
319,70.47,0,-3,M,Mage,40,58388,40,Thief,12.02,15,3,5
329,82.75,0,-1,F,Mage,10,78851,12,Thief,6.16,14,2,3
338,88.21,4,-5,F,Fighter,40,76014,44,Thief,11.47,14,3,5
315,102.94,-3,-3,F,Fighter,20,77959,24,Fighter,11.23,17,3,4
302,54.18,2,-5,F,Mage,10,44481,8,Fighter,6.81,15,2,3
348,93.29,-3,1,F,Thief,30,38690,27,Mage,11.27,17,3,4
321,100.11,0,-1,F,Mage,30,89019,29,Thief,11.91,16,3,4
342,93.41,5,1,M,Mage,40,76153,43,Fighter,11.83,15,4,5
323,0.0,-2,3,F,Mage,30,23459,25,Fighter,6.85,16,2,6
349,46.1,3,-1,M,Fighter,30,17433,28,Mage,9.07,17,3,5
301,106.39,-2,5,F,Fighter,40,67890,43,Fighter,11.11,16,3,4
313,47.92,5,-5,F,Thief,10,74518,8,Mage,8.25,17,4,3
334,67.61,0,1,M,Fighter,40,69284,35,Thief,11.41,16,3,5
343,34.9,1,-4,M,Mage,10,79774,5,Thief,9.5,17,3,2
347,0.0,5,0,F,Mage,10,61320,13,Thief,10.79,17,5,1
336,5.27,-5,1,F,Thief,40,35103,45,Mage,10.27,17,3,5
321,103.16,0,-1,F,Mage,30,86444,33,Mage,12.14,14,3,4
346,106.79,-3,5,F,Fighter,30,58308,28,Mage,12.36,15,3,4
310,9.86,-1,-5,F,Mage,30,83921,35,Fighter,9.29,18,3,5
335,77.38,2,-1,F,Fighter,30,87113,25,Thief,10.1,16,3,4
335,81.18,2,-1,F,Fighter,30,42679,34,Mage,12.24,15,3,5
308,101.19,-2,5,F,Mage,20,44041,23,Thief,11.69,14,3,5
338,97.32,4,-5,F,Fighter,40,13892,41,Fighter,12.5,16,3,5
325,6.03,-3,2,F,Fighter,30,11814,28,Fighter,7.46,15,3,5
323,4.48,-2,3,F,Mage,30,20156,34,Fighter,7.9,17,3,5
309,46.66,-5,-3,M,Thief,40,82229,43,Mage,10.33,15,3,5
341,3.93,-2,3,F,Fighter,10,21368,14,Thief,10.83,15,5,1
313,42.61,5,-5,F,Thief,10,63390,10,Mage,8.36,17,3,3
334,54.04,0,1,M,Fighter,40,81499,43,Fighter,11.02,17,3,5
332,17.66,3,-2,F,Thief,10,44443,10,Mage,10.18,16,4,1
308,100.43,-2,5,F,Mage,20,14502,17,Mage,1.71,10,1,4
338,108.49,4,-5,F,Fighter,40,56013,36,Thief,11.95,15,3,5
345,56.16,-5,-4,M,Fighter,30,76049,28,Mage,9.79,17,3,5
342,108.58,5,1,M,Mage,40,16495,37,Fighter,11.43,17,3,4
301,94.65,-2,5,F,Fighter,40,42431,43,Thief,11.42,15,3,4
349,29.85,3,-1,M,Fighter,30,83619,25,Mage,9.11,15,3,5
325,16.83,-3,2,F,Fighter,30,52712,32,Mage,8.73,17,3,5
314,58.32,-2,-2,F,Fighter,30,69261,28,Mage,9.71,17,3,4
337,46.54,-1,1,F,Thief,40,60330,45,Fighter,11.3,16,3,5
337,48.45,-1,1,F,Thief,40,22786,39,Thief,10.99,16,3,5
323,8.56,-2,3,F,Mage,30,82682,30,Mage,7.79,16,2,5
323,2.32,-2,3,F,Mage,30,30311,34,Thief,8.54,18,3,5
348,79.1,-3,1,F,Thief,30,40492,30,Mage,11.73,15,3,4
301,105.72,-2,5,F,Fighter,40,60586,42,Fighter,11.85,14,3,5
309,27.54,-5,-3,M,Thief,40,51254,40,Thief,10.05,16,3,5
317,92.65,4,2,M,Thief,40,43850,42,Fighter,12.0,14,3,5
325,19.16,-3,2,F,Fighter,30,24564,27,Thief,7.95,15,3,5
310,9.97,-1,-5,F,Mage,30,87820,25,Thief,7.16,16,2,5
328,62.47,-2,0,F,Thief,30,24564,27,Thief,9.9,17,3,5
314,49.57,-2,-2,F,Fighter,30,15597,32,Thief,10.55,16,3,4
312,63.65,4,5,M,Mage,10,38726,8,Mage,7.12,16,3,3
307,55.99,-5,-3,M,Mage,30,72594,27,Fighter,8.67,17,3,4
318,74.9,3,2,F,Mage,30,41707,29,Fighter,10.98,17,3,5
326,30.66,-1,-1,M,Mage,20,24513,22,Thief,8.26,17,2,5
348,95.66,-3,1,F,Thief,30,13277,33,Mage,11.73,17,3,5
338,86.67,4,-5,F,Fighter,40,17389,39,Fighter,11.67,16,3,5
304,2.39,3,-5,M,Thief,10,55299,13,Thief,10.94,16,4,1
350,75.32,5,5,F,Mage,40,45475,45,Mage,11.11,15,3,5
342,106.08,5,1,M,Mage,40,76336,42,Thief,11.91,16,3,5
314,69.99,-2,-2,F,Fighter,30,33609,35,Fighter,10.79,16,3,4
319,84.1,0,-3,M,Mage,40,60586,42,Fighter,11.49,15,3,5
328,71.02,-2,0,F,Thief,30,63006,30,Mage,10.25,16,3,5
334,53.97,0,1,M,Fighter,40,75694,35,Thief,10.46,15,3,4
314,57.56,-2,-2,F,Fighter,30,41707,29,Fighter,9.94,17,3,5
332,9.38,3,-2,F,Thief,10,54720,7,Thief,10.63,16,4,2
306,104.86,0,5,M,Mage,10,42866,15,Thief,1.88,9,1,4
350,74.37,5,5,F,Mage,40,81724,40,Mage,11.66,16,3,5
348,85.15,-3,1,F,Thief,30,38690,27,Mage,10.7,16,3,5
324,12.98,-5,0,M,Fighter,40,18723,36,Mage,8.9,17,3,5
312,66.52,4,5,M,Mage,10,31723,10,Thief,7.45,15,2,3
334,71.17,0,1,M,Fighter,40,48636,41,Thief,10.94,15,3,5
325,12.94,-3,2,F,Fighter,30,88841,34,Fighter,8.75,16,3,5
324,12.83,-5,0,M,Fighter,40,13911,44,Thief,9.01,16,3,5
346,108.46,-3,5,F,Fighter,30,11682,25,Thief,11.36,14,3,4
304,15.72,3,-5,M,Thief,10,53112,9,Mage,10.66,16,5,1
346,117.57,-3,5,F,Fighter,30,83921,35,Fighter,12.1,15,3,4
331,102.01,2,-5,F,Mage,40,14141,39,Fighter,11.8,16,3,5
302,63.2,2,-5,F,Mage,10,63493,8,Mage,7.14,16,3,3
342,95.58,5,1,M,Mage,40,19235,38,Mage,12.0,15,3,5
324,14.32,-5,0,M,Fighter,40,12710,36,Fighter,9.17,15,3,5
318,63.89,3,2,F,Mage,30,52712,32,Mage,11.25,16,3,5
324,14.42,-5,0,M,Fighter,40,65857,39,Fighter,8.82,17,3,5
328,63.02,-2,0,F,Thief,30,30311,34,Thief,10.86,15,3,5
331,97.66,2,-5,F,Mage,40,42779,42,Mage,11.57,16,3,5
340,34.81,3,0,F,Thief,20,82438,21,Thief,7.6,17,2,5
349,28.96,3,-1,M,Fighter,30,84050,28,Thief,8.98,18,3,5
325,14.35,-3,2,F,Fighter,30,52712,32,Mage,8.59,17,3,5
334,63.66,0,1,M,Fighter,40,48349,36,Thief,11.29,16,3,5
307,41.68,-5,-3,M,Mage,30,73528,28,Thief,9.86,16,3,5
316,0.0,0,-3,F,Thief,30,23459,25,Fighter,6.34,16,2,6
324,14.93,-5,0,M,Fighter,40,61925,41,Thief,10.02,16,3,5
337,39.54,-1,1,F,Thief,40,35103,45,Mage,11.12,16,3,5
303,42.09,0,1,M,Thief,10,54600,15,Mage,10.01,17,4,2
317,95.37,4,2,M,Thief,40,62232,43,Thief,11.6,15,3,4
347,0.0,5,0,F,Mage,10,41093,11,Mage,11.98,15,5,1
338,108.43,4,-5,F,Fighter,40,83921,35,Fighter,11.54,14,3,5
346,121.56,-3,5,F,Fighter,30,34653,29,Fighter,11.76,16,3,4
303,44.93,0,1,M,Thief,10,71194,10,Mage,9.73,16,4,2
334,49.39,0,1,M,Fighter,40,40477,38,Fighter,11.64,16,3,5
323,0.0,-2,3,F,Mage,30,11682,25,Thief,7.35,16,2,6
328,55.5,-2,0,F,Thief,30,75688,31,Fighter,11.09,16,3,5
343,38.5,1,-4,M,Mage,10,86605,9,Fighter,9.57,17,4,2
316,9.15,0,-3,F,Thief,30,42448,27,Mage,7.81,16,2,6
321,92.32,0,-1,F,Mage,30,17433,28,Mage,11.53,15,3,4
331,92.68,2,-5,F,Mage,40,75698,35,Mage,11.65,15,3,4
332,15.25,3,-2,F,Thief,10,15269,12,Fighter,10.87,16,4,2
309,25.91,-5,-3,M,Thief,40,42779,42,Mage,9.58,15,4,5
313,53.13,5,-5,F,Thief,10,55745,10,Mage,8.54,16,3,2
332,5.74,3,-2,F,Thief,10,11542,10,Mage,11.12,15,4,1
342,106.94,5,1,M,Mage,40,62232,43,Thief,12.5,15,3,4
337,57.83,-1,1,F,Thief,40,86656,41,Mage,11.12,15,3,5
326,33.8,-1,-1,M,Mage,20,47090,21,Mage,8.25,18,3,5
311,62.62,-2,-5,M,Mage,10,31874,8,Thief,6.06,15,3,3
301,89.59,-2,5,F,Fighter,40,19463,43,Thief,11.09,15,3,4
306,95.88,0,5,M,Mage,10,24572,7,Thief,2.94,10,1,3
320,19.27,-5,4,F,Fighter,40,43761,36,Thief,9.3,16,3,5
343,41.18,1,-4,M,Mage,10,24366,14,Mage,9.16,15,4,2
310,17.1,-1,-5,F,Mage,30,34213,32,Fighter,8.96,17,3,5
316,0.0,0,-3,F,Thief,30,84041,28,Fighter,7.32,17,2,6
322,93.17,4,2,F,Fighter,40,78198,35,Thief,11.59,14,3,5
310,12.77,-1,-5,F,Mage,30,33815,29,Mage,7.83,16,2,5
308,101.77,-2,5,F,Mage,20,16136,25,Mage,11.27,16,3,4
320,4.21,-5,4,F,Fighter,40,19235,38,Mage,9.12,17,3,5
323,0.0,-2,3,F,Mage,30,32315,32,Fighter,7.97,18,2,6
330,23.23,5,-4,M,Thief,10,15254,13,Thief,10.26,14,4,1
316,7.25,0,-3,F,Thief,30,20787,28,Mage,7.78,17,2,6
319,81.51,0,-3,M,Mage,40,60330,45,Fighter,11.56,15,3,5
335,63.53,2,-1,F,Fighter,30,11814,28,Fighter,10.29,16,3,5
314,66.9,-2,-2,F,Fighter,30,69261,28,Mage,10.36,17,3,4
314,50.33,-2,-2,F,Fighter,30,24544,33,Fighter,11.08,16,3,5
321,91.16,0,-1,F,Mage,30,87356,32,Fighter,11.83,15,3,4
308,92.69,-2,5,F,Mage,20,87113,25,Thief,11.7,15,3,5
319,71.45,0,-3,M,Mage,40,88541,39,Mage,11.87,15,3,5
322,91.13,4,2,F,Fighter,40,67890,43,Fighter,11.79,16,3,5
332,20.42,3,-2,F,Thief,10,58488,6,Thief,11.53,15,5,2
315,89.89,-3,-3,F,Fighter,20,76302,21,Fighter,11.27,17,3,4
343,30.62,1,-4,M,Mage,10,87982,10,Thief,9.09,17,4,2
348,91.21,-3,1,F,Thief,30,74684,32,Thief,11.44,15,3,4
326,29.39,-1,-1,M,Mage,20,21083,19,Thief,9.33,16,3,2
340,31.02,3,0,F,Thief,20,31273,16,Fighter,9.9,15,4,2
344,64.41,4,1,M,Fighter,20,77959,24,Fighter,11.02,16,3,5
313,57.76,5,-5,F,Thief,10,38157,5,Mage,7.82,16,3,3
327,85.61,-4,2,M,Mage,20,62446,16,Mage,4.51,14,1,3
341,0.0,-2,3,F,Fighter,10,71222,14,Thief,11.4,14,5,1
312,69.98,4,5,M,Mage,10,71194,10,Mage,7.52,16,3,3
305,32.15,0,-2,F,Thief,30,21681,35,Mage,9.79,17,3,5
325,22.28,-3,2,F,Fighter,30,64270,33,Thief,8.69,16,3,5
337,38.82,-1,1,F,Thief,40,56501,37,Fighter,10.94,16,3,5
309,42.82,-5,-3,M,Thief,40,20084,37,Thief,10.24,16,3,5
303,38.27,0,1,M,Thief,10,50547,10,Fighter,9.56,17,4,2
319,65.76,0,-3,M,Mage,40,47409,36,Mage,11.0,16,3,4
338,100.84,4,-5,F,Fighter,40,18847,40,Mage,12.5,16,3,4
326,33.69,-1,-1,M,Mage,20,37012,19,Thief,9.17,16,3,2
348,81.01,-3,1,F,Thief,30,24163,33,Mage,11.52,17,4,4
320,7.65,-5,4,F,Fighter,40,85728,43,Thief,9.67,17,3,5
324,24.2,-5,0,M,Fighter,40,61041,43,Mage,10.76,15,3,5
346,106.52,-3,5,F,Fighter,30,37612,31,Fighter,11.89,14,3,5
337,42.14,-1,1,F,Thief,40,25904,42,Mage,10.74,15,3,5
324,12.25,-5,0,M,Fighter,40,61925,41,Thief,10.21,16,3,5
348,79.61,-3,1,F,Thief,30,27922,33,Thief,11.22,16,3,4
343,26.2,1,-4,M,Mage,10,56849,8,Thief,9.73,15,3,2
334,71.54,0,1,M,Fighter,40,38712,41,Thief,10.72,16,3,5
340,21.71,3,0,F,Thief,20,47090,21,Mage,6.74,16,2,5
301,95.19,-2,5,F,Fighter,40,66852,45,Thief,12.25,14,4,4
333,59.0,-2,5,F,Fighter,30,16599,32,Fighter,9.63,17,3,5
344,67.02,4,1,M,Fighter,20,73420,22,Mage,10.23,18,3,4
315,89.21,-3,-3,F,Fighter,20,32604,24,Fighter,10.79,15,3,4
335,67.31,2,-1,F,Fighter,30,63021,27,Mage,10.72,16,3,5
305,29.28,0,-2,F,Thief,30,82807,28,Thief,8.96,18,3,5
312,59.0,4,5,M,Mage,10,83886,15,Thief,6.97,17,2,3
332,22.53,3,-2,F,Thief,10,38912,7,Thief,10.86,16,5,2
324,22.74,-5,0,M,Fighter,40,58311,39,Mage,9.44,16,3,5
315,98.24,-3,-3,F,Fighter,20,48331,25,Mage,11.3,15,3,4
306,86.09,0,5,M,Mage,10,84217,6,Fighter,3.15,12,1,4
349,33.16,3,-1,M,Fighter,30,33688,25,Fighter,9.31,16,3,5
335,66.05,2,-1,F,Fighter,30,30311,34,Thief,11.6,15,3,4
330,13.33,5,-4,M,Thief,10,55119,9,Mage,11.0,15,4,2
309,24.82,-5,-3,M,Thief,40,81661,39,Fighter,10.29,16,3,5
303,33.16,0,1,M,Thief,10,72950,12,Thief,9.62,17,4,2
322,94.63,4,2,F,Fighter,40,42093,43,Thief,11.64,16,3,5
315,102.32,-3,-3,F,Fighter,20,40451,25,Mage,11.16,15,4,4
346,109.29,-3,5,F,Fighter,30,32533,31,Thief,12.1,15,3,4
305,14.75,0,-2,F,Thief,30,57566,30,Mage,8.78,15,3,5
320,23.23,-5,4,F,Fighter,40,72663,45,Fighter,9.87,15,3,5
316,5.21,0,-3,F,Thief,30,57436,26,Fighter,6.93,17,2,6
320,11.27,-5,4,F,Fighter,40,19512,41,Fighter,9.82,15,3,5
346,119.13,-3,5,F,Fighter,30,80080,27,Mage,11.96,14,3,4
313,50.44,5,-5,F,Thief,10,24416,12,Fighter,8.21,16,3,3
342,99.63,5,1,M,Mage,40,34893,39,Mage,11.21,15,3,5
337,37.33,-1,1,F,Thief,40,85310,40,Thief,11.28,16,3,4
312,64.49,4,5,M,Mage,10,41730,7,Thief,7.18,17,3,3
313,40.11,5,-5,F,Thief,10,54079,10,Fighter,7.97,17,3,3
332,21.72,3,-2,F,Thief,10,35954,13,Mage,10.43,16,4,1
342,93.31,5,1,M,Mage,40,10264,43,Mage,11.8,16,3,5
347,10.91,5,0,F,Mage,10,55745,10,Mage,11.11,16,5,1
347,0.0,5,0,F,Mage,10,33920,7,Fighter,11.48,17,5,1
342,91.85,5,1,M,Mage,40,31318,36,Thief,11.73,16,3,5
303,41.49,0,1,M,Thief,10,40692,15,Fighter,8.2,17,3,2
310,15.83,-1,-5,F,Mage,30,16599,32,Fighter,8.53,17,3,5
309,36.22,-5,-3,M,Thief,40,44663,41,Fighter,10.2,15,3,4
329,76.53,0,-1,F,Mage,10,78461,9,Fighter,5.77,15,2,3
312,68.52,4,5,M,Mage,10,70179,14,Fighter,6.95,17,2,3
346,118.48,-3,5,F,Fighter,30,86602,25,Thief,11.97,15,3,4
349,46.58,3,-1,M,Fighter,30,38685,27,Fighter,9.46,15,3,5
305,29.31,0,-2,F,Thief,30,83045,26,Mage,8.28,17,2,5
330,7.54,5,-4,M,Thief,10,81846,9,Mage,11.01,15,4,1
316,0.0,0,-3,F,Thief,30,22280,30,Mage,7.81,18,2,6
301,98.99,-2,5,F,Fighter,40,77239,38,Fighter,11.66,16,3,4
342,108.4,5,1,M,Mage,40,25953,39,Thief,11.81,15,3,5
318,63.0,3,2,F,Mage,30,40218,28,Mage,10.52,17,3,5
323,4.76,-2,3,F,Mage,30,33518,31,Thief,7.77,16,2,5
317,91.8,4,2,M,Thief,40,14141,39,Fighter,12.05,14,3,5
312,59.18,4,5,M,Mage,10,55130,9,Fighter,7.54,16,3,3
334,57.85,0,1,M,Fighter,40,81250,35,Fighter,10.81,16,3,5
328,72.5,-2,0,F,Thief,30,26151,30,Mage,9.91,16,3,5
301,92.96,-2,5,F,Fighter,40,19512,41,Fighter,11.12,15,3,5
303,26.71,0,1,M,Thief,10,84217,6,Fighter,9.45,18,3,2
324,8.81,-5,0,M,Fighter,40,20084,37,Thief,9.57,17,3,5
319,62.42,0,-3,M,Mage,40,33640,38,Thief,11.9,16,3,5
318,79.01,3,2,F,Mage,30,16136,25,Mage,9.76,17,3,5
317,91.56,4,2,M,Thief,40,23820,37,Thief,11.71,15,3,5
331,96.15,2,-5,F,Mage,40,10715,38,Mage,11.41,17,3,4
306,104.72,0,5,M,Mage,10,33624,12,Fighter,2.49,11,1,4
321,92.48,0,-1,F,Mage,30,30541,31,Mage,11.9,15,3,5
323,4.88,-2,3,F,Mage,30,27444,29,Mage,7.45,17,3,6
346,118.1,-3,5,F,Fighter,30,86126,28,Thief,12.01,16,3,4
331,91.92,2,-5,F,Mage,40,20084,37,Thief,12.5,14,3,5
322,104.72,4,2,F,Fighter,40,57235,37,Thief,12.11,15,3,5
317,80.93,4,2,M,Thief,40,60586,42,Fighter,12.5,15,3,5
347,10.54,5,0,F,Mage,10,47012,11,Fighter,11.53,15,5,1
349,43.34,3,-1,M,Fighter,30,83921,35,Fighter,9.61,16,3,5
306,103.78,0,5,M,Mage,10,28832,7,Mage,2.73,10,1,4
334,56.82,0,1,M,Fighter,40,70489,41,Fighter,11.55,16,3,5
330,23.98,5,-4,M,Thief,10,50521,12,Thief,10.69,16,4,2
317,90.63,4,2,M,Thief,40,81661,39,Fighter,11.42,16,3,5
348,89.14,-3,1,F,Thief,30,76651,32,Thief,11.02,15,3,4
345,39.26,-5,-4,M,Fighter,30,10827,34,Thief,9.9,15,3,4
309,42.56,-5,-3,M,Thief,40,29767,40,Fighter,10.63,17,3,5
340,33.78,3,0,F,Thief,20,74417,18,Mage,9.83,17,4,1
342,98.59,5,1,M,Mage,40,10832,38,Mage,12.32,15,3,5
317,88.91,4,2,M,Thief,40,21918,44,Mage,12.15,15,3,5
328,72.09,-2,0,F,Thief,30,24163,33,Mage,10.54,15,3,5
349,29.39,3,-1,M,Fighter,30,70785,34,Thief,10.21,15,3,5
301,85.92,-2,5,F,Fighter,40,89884,35,Thief,12.48,14,3,4
342,102.03,5,1,M,Mage,40,21918,44,Mage,11.53,16,3,5
326,34.74,-1,-1,M,Mage,20,82394,21,Thief,8.66,16,3,5
317,88.19,4,2,M,Thief,40,73241,36,Fighter,11.94,16,3,5
346,107.42,-3,5,F,Fighter,30,16869,34,Thief,11.88,15,3,4
327,91.12,-4,2,M,Mage,20,77309,22,Thief,11.13,17,3,4
312,57.73,4,5,M,Mage,10,79774,5,Thief,7.39,15,2,3
321,89.85,0,-1,F,Mage,30,87960,34,Mage,11.66,15,3,4
321,105.54,0,-1,F,Mage,30,72803,26,Fighter,12.2,15,3,4
334,54.51,0,1,M,Fighter,40,55645,39,Mage,10.59,15,3,4
338,89.49,4,-5,F,Fighter,40,35103,45,Mage,11.67,14,3,5
347,2.29,5,0,F,Mage,10,11542,10,Mage,11.39,16,5,1
318,70.98,3,2,F,Mage,30,15533,25,Mage,11.23,15,3,5
345,48.06,-5,-4,M,Fighter,30,52712,32,Mage,9.44,18,3,5
321,105.57,0,-1,F,Mage,30,64447,31,Thief,11.17,14,3,5
304,13.17,3,-5,M,Thief,10,78851,12,Thief,10.55,16,5,2
314,57.33,-2,-2,F,Fighter,30,84716,25,Mage,9.83,17,3,4
330,16.23,5,-4,M,Thief,10,57774,5,Fighter,10.85,15,4,1
331,90.43,2,-5,F,Mage,40,33872,45,Fighter,11.4,15,3,5
315,96.89,-3,-3,F,Fighter,20,78959,24,Mage,12.2,15,3,4
303,30.11,0,1,M,Thief,10,58488,6,Thief,9.66,16,4,2
350,62.52,5,5,F,Mage,40,23431,41,Thief,11.84,15,3,5
307,53.6,-5,-3,M,Mage,30,17566,32,Mage,10.24,16,3,5
307,40.63,-5,-3,M,Mage,30,15533,25,Mage,9.36,15,3,5
336,13.73,-5,1,F,Thief,40,71439,44,Fighter,9.84,16,3,5
310,9.75,-1,-5,F,Mage,30,74684,32,Thief,8.06,18,3,5
316,0.0,0,-3,F,Thief,30,32438,31,Thief,8.19,16,3,6
316,0.0,0,-3,F,Thief,30,38265,26,Thief,7.48,16,2,6
337,48.33,-1,1,F,Thief,40,39215,39,Mage,10.28,16,3,5
301,101.59,-2,5,F,Fighter,40,38712,41,Thief,11.44,14,3,4
338,104.5,4,-5,F,Fighter,40,82319,43,Thief,11.56,16,3,5
311,66.01,-2,-5,M,Mage,10,71752,7,Fighter,6.15,15,2,3
341,0.0,-2,3,F,Fighter,10,34085,8,Fighter,11.64,15,5,1
342,99.63,5,1,M,Mage,40,29767,40,Fighter,11.64,16,3,5
334,54.37,0,1,M,Fighter,40,81250,35,Fighter,9.87,15,3,5
301,93.27,-2,5,F,Fighter,40,70834,35,Thief,11.81,15,3,4
335,81.93,2,-1,F,Fighter,30,18283,29,Thief,10.81,16,3,4
312,52.93,4,5,M,Mage,10,29685,12,Mage,6.51,17,2,3
304,8.27,3,-5,M,Thief,10,35954,13,Mage,11.11,16,4,1
306,95.83,0,5,M,Mage,10,29685,12,Mage,1.65,9,1,4
338,99.75,4,-5,F,Fighter,40,55645,39,Mage,11.8,15,3,5
312,71.64,4,5,M,Mage,10,41079,6,Mage,8.07,16,2,3
322,103.14,4,2,F,Fighter,40,31548,43,Fighter,11.81,14,3,4
344,79.15,4,1,M,Fighter,20,82555,16,Thief,6.2,15,2,3
339,91.18,5,3,F,Fighter,10,41730,7,Thief,4.46,15,2,4
333,37.66,-2,5,F,Fighter,30,33688,25,Fighter,9.29,16,3,5
302,63.91,2,-5,F,Mage,10,29685,12,Mage,7.1,16,3,2
338,90.05,4,-5,F,Fighter,40,17389,39,Fighter,12.25,15,3,5
317,88.37,4,2,M,Thief,40,43576,43,Thief,12.06,15,3,5
310,14.34,-1,-5,F,Mage,30,32315,32,Fighter,8.63,16,3,5
342,102.95,5,1,M,Mage,40,81499,43,Fighter,12.31,15,3,5
335,75.82,2,-1,F,Fighter,30,56785,31,Thief,10.85,16,3,5
322,90.73,4,2,F,Fighter,40,44819,38,Fighter,11.57,15,3,5
305,32.35,0,-2,F,Thief,30,20156,34,Fighter,9.61,17,3,5
347,11.3,5,0,F,Mage,10,83013,15,Fighter,11.5,15,5,1
322,100.77,4,2,F,Fighter,40,48349,36,Thief,11.81,15,4,5
319,71.84,0,-3,M,Mage,40,14904,36,Mage,11.97,15,3,5
321,100.99,0,-1,F,Mage,30,22118,28,Fighter,11.25,15,3,4
349,29.24,3,-1,M,Fighter,30,27922,33,Thief,9.0,17,3,5
331,96.81,2,-5,F,Mage,40,62232,43,Thief,12.01,15,4,5
321,95.71,0,-1,F,Mage,30,86602,25,Thief,11.43,16,3,5
331,100.84,2,-5,F,Mage,40,67621,35,Fighter,11.55,15,3,4
337,54.63,-1,1,F,Thief,40,89172,41,Mage,11.13,15,3,5
345,38.54,-5,-4,M,Fighter,30,17433,28,Mage,9.52,16,3,4
349,44.71,3,-1,M,Fighter,30,40492,30,Mage,9.89,17,3,5
323,0.0,-2,3,F,Mage,30,71073,26,Fighter,7.15,16,2,6
317,94.84,4,2,M,Thief,40,89258,42,Fighter,12.04,16,3,5
326,39.44,-1,-1,M,Mage,20,64974,17,Mage,8.05,16,4,2
344,84.0,4,1,M,Fighter,20,53559,19,Fighter,5.6,14,2,3
333,58.52,-2,5,F,Fighter,30,27216,30,Thief,9.68,16,3,5
338,107.19,4,-5,F,Fighter,40,88967,44,Thief,11.73,18,3,5
330,17.2,5,-4,M,Thief,10,55512,7,Mage,11.24,17,4,1
303,31.17,0,1,M,Thief,10,34787,7,Fighter,9.19,17,4,2
320,12.39,-5,4,F,Fighter,40,18847,40,Mage,9.42,17,3,5
305,34.47,0,-2,F,Thief,30,38438,27,Fighter,7.71,16,3,5
341,0.0,-2,3,F,Fighter,10,77968,9,Fighter,11.97,17,5,1
329,68.66,0,-1,F,Mage,10,37481,8,Fighter,6.27,16,2,3
319,81.35,0,-3,M,Mage,40,50149,42,Thief,11.31,17,3,5
338,104.8,4,-5,F,Fighter,40,26362,43,Mage,12.33,14,3,5
337,59.7,-1,1,F,Thief,40,16122,40,Mage,10.74,16,3,5
347,0.0,5,0,F,Mage,10,63390,10,Mage,11.38,16,5,1
340,35.66,3,0,F,Thief,20,74417,18,Mage,10.47,17,4,2
314,55.68,-2,-2,F,Fighter,30,87960,34,Mage,10.49,17,3,5
346,118.08,-3,5,F,Fighter,30,81250,35,Fighter,12.5,14,3,4
336,23.13,-5,1,F,Thief,40,60586,42,Fighter,9.94,16,3,5
347,0.0,5,0,F,Mage,10,71752,7,Fighter,11.89,16,5,1
301,104.57,-2,5,F,Fighter,40,60586,42,Fighter,12.13,16,3,4
322,96.1,4,2,F,Fighter,40,33640,38,Thief,12.25,14,3,5
333,47.11,-2,5,F,Fighter,30,72442,25,Thief,9.3,17,3,5
330,17.33,5,-4,M,Thief,10,61576,9,Thief,10.28,16,4,2
320,11.12,-5,4,F,Fighter,40,55539,39,Thief,8.71,17,3,5
341,6.51,-2,3,F,Fighter,10,69632,14,Fighter,11.4,16,5,1
346,114.28,-3,5,F,Fighter,30,44352,31,Thief,11.44,16,3,4
341,2.66,-2,3,F,Fighter,10,51875,13,Fighter,11.0,16,5,1
341,0.0,-2,3,F,Fighter,10,17725,9,Mage,11.21,16,5,1
323,0.0,-2,3,F,Mage,30,86000,34,Mage,8.01,16,3,6
340,32.95,3,0,F,Thief,20,12064,19,Mage,9.89,17,4,2
335,82.2,2,-1,F,Fighter,30,52136,34,Thief,10.91,15,3,5
324,7.05,-5,0,M,Fighter,40,57818,40,Mage,9.36,17,3,5
340,35.6,3,0,F,Thief,20,55463,23,Mage,7.88,16,3,5
323,0.0,-2,3,F,Mage,30,17527,32,Mage,8.67,17,3,6
339,80.66,5,3,F,Fighter,10,14988,12,Thief,4.42,13,1,4
341,5.63,-2,3,F,Fighter,10,17725,9,Mage,11.49,16,5,1
331,89.35,2,-5,F,Mage,40,88020,45,Fighter,12.3,15,3,4
311,84.65,-2,-5,M,Mage,10,15254,13,Thief,5.69,15,2,3
331,86.8,2,-5,F,Mage,40,28369,39,Thief,11.74,15,3,5
349,42.41,3,-1,M,Fighter,30,33815,29,Mage,9.06,18,3,5
333,48.77,-2,5,F,Fighter,30,63362,28,Thief,9.68,18,3,5
342,107.63,5,1,M,Mage,40,32315,44,Thief,12.5,15,3,5
348,94.37,-3,1,F,Thief,30,83128,30,Thief,11.5,14,3,4
348,89.62,-3,1,F,Thief,30,13277,33,Mage,11.81,15,3,4
349,43.14,3,-1,M,Fighter,30,26825,35,Fighter,10.01,17,3,5
317,87.17,4,2,M,Thief,40,37653,40,Mage,12.5,14,3,5
330,10.85,5,-4,M,Thief,10,57354,6,Fighter,10.54,16,5,1
335,83.73,2,-1,F,Fighter,30,11814,28,Fighter,10.17,17,3,5
327,94.13,-4,2,M,Mage,20,14106,25,Mage,11.73,13,3,4
337,57.58,-1,1,F,Thief,40,22792,42,Fighter,10.89,16,3,4
